time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201601280200;10.7;68.2;4.4;228;0
201601280300;10.0;73.9;4.6;229;0
201601280400;9.6;74.2;5.1;230;0
201601280500;10.0;65.0;5.7;236;0
201601280600;10.0;60.6;5.4;235;0
201601280700;9.3;60.7;4.8;242;1
201601280800;9.3;62.2;4.9;241;14
201601280900;9.9;69.8;4.5;262;25
201601281000;9.0;82.4;4.5;281;34
201601281100;8.3;83.7;3.4;270;38
201601281200;7.5;86.7;3.8;289;38
201601281300;7.1;88.2;3.3;292;33
201601281400;6.6;88.0;2.4;290;24
201601281500;6.3;91.3;1.9;284;12
201601281600;5.9;93.5;1.2;245;0
201601281700;5.3;97.0;1.4;231;0
201601281800;5.2;98.1;1.1;217;0
201601281900;5.2;98.6;1.3;178;0
201601282000;5.2;98.3;0.9;199;0
201601282100;5.0;98.8;0.9;229;0
201601282200;4.8;99.7;1.1;261;0
201601282300;4.8;98.9;1.0;290;0
201601290000;4.7;97.5;1.5;281;0
201601290100;4.5;97.7;2.3;275;0
201601290200;4.4;97.6;2.3;265;0
201601290300;4.2;98.2;2.6;258;0
201601290400;3.4;98.6;2.9;258;0
201601290500;3.6;97.9;2.9;262;0
201601290600;2.8;97.4;2.6;253;0
201601290700;2.0;98.6;2.9;245;7
201601290800;3.2;92.3;2.5;227;124
201601290900;4.5;89.7;2.2;230;239
201601291000;5.7;84.3;3.7;236;315
201601291100;6.4;80.1;5.1;239;354
201601291200;7.4;74.6;5.2;232;350
201601291300;7.9;74.4;5.4;233;305
201601291400;7.8;69.9;5.3;243;221
201601291500;7.1;72.8;4.6;238;102
201601291600;6.2;78.4;4.2;242;0
201601291700;4.7;85.0;2.6;233;0
201601291800;4.3;88.0;2.5;235;0
201601291900;3.8;87.6;3.0;228;0
201601292000;3.7;86.7;2.5;221;0
201601292100;3.7;83.6;2.6;226;0
201601292200;3.7;83.4;2.4;238;0
201601292300;3.2;85.0;2.5;224;0
201601300000;3.2;85.4;2.1;224;0
201601300100;3.1;85.0;2.4;235;0
201601300200;3.1;83.7;3.1;233;0
201601300300;3.0;85.7;3.3;231;0
201601300400;3.3;81.6;2.9;219;0
201601300500;3.4;80.2;3.0;219;0
201601300600;3.1;82.9;3.0;226;0
201601300700;3.6;80.1;3.4;227;2
201601300800;5.0;76.5;3.3;221;15
201601300900;5.9;73.5;4.4;227;26
201601301000;6.8;68.4;5.3;221;35
201601301100;7.0;67.6;5.8;224;39
201601301200;7.6;64.6;7.6;225;38
201601301300;8.2;62.8;8.3;228;33
201601301400;8.5;63.7;8.0;224;25
201601301500;7.9;64.0;7.8;226;12
201601301600;7.8;67.2;8.8;226;0
201601301700;6.5;80.7;8.3;228;0
201601301800;5.5;88.4;7.7;227;0
201601301900;5.5;88.7;7.3;227;0
201601302000;5.7;89.4;7.0;237;0
201601302100;4.1;91.2;7.6;256;0
201601302200;3.6;88.7;4.9;243;0
201601302300;3.3;88.2;5.0;251;0
201601310000;2.9;89.3;4.9;244;0
201601310100;2.7;89.1;3.9;243;0
201601310200;2.8;89.2;3.6;244;0
201601310300;2.5;91.5;3.5;240;0
201601310400;1.7;95.5;3.0;243;0
201601310500;1.8;96.7;3.2;230;0
201601310600;2.4;94.5;3.8;226;0
201601310700;2.7;93.9;4.4;232;2
201601310800;2.9;93.4;3.3;238;15
201601310900;3.5;92.0;2.9;226;27
201601311000;4.2;89.9;2.2;231;35
201601311100;4.4;89.9;2.1;233;39
201601311200;4.2;92.8;2.4;218;39
201601311300;4.1;94.4;1.8;218;34
201601311400;4.3;94.9;2.2;194;25
201601311500;4.6;95.8;2.0;202;13
201601311600;4.7;97.4;2.6;220;0
201601311700;5.7;97.1;2.9;246;0
201601311800;7.3;95.1;3.5;236;0
201601311900;8.6;94.2;4.4;239;0
201601312000;9.3;92.7;6.1;245;0
201601312100;10.5;89.9;7.1;252;0
201601312200;10.8;88.4;6.6;248;0
201601312300;11.0;88.8;7.5;246;0
201602010000;11.1;90.0;8.2;250;0
201602010100;11.3;88.7;7.8;250;0
201602010200;11.7;86.4;8.0;255;0
201602010300;11.7;86.2;8.6;252;0
201602010400;11.7;84.4;7.9;249;0
201602010500;11.7;81.4;8.1;255;0
201602010600;11.3;82.8;6.8;249;0
201602010700;10.7;87.1;6.8;245;2
201602010800;10.5;89.2;6.1;245;25
201602010900;10.9;87.2;6.3;239;139
201602011000;11.1;84.3;6.3;243;36
201602011100;11.4;79.9;6.2;243;40
201602011200;11.8;73.8;6.9;245;39
201602011300;11.6;70.1;6.0;246;34
201602011400;10.5;76.4;7.3;238;25
201602011500;9.9;76.3;6.9;233;13
201602011600;9.5;75.3;6.0;241;0
201602011700;9.2;77.1;5.9;247;0
201602011800;9.1;75.4;4.8;248;0
201602011900;9.0;75.7;5.6;244;0
201602012000;8.7;75.6;5.0;247;0
201602012100;8.7;74.5;4.8;240;0
201602012200;8.6;75.4;5.3;240;0
201602012300;8.5;76.1;5.4;239;0
201602020000;8.5;76.7;5.2;232;0
201602020100;8.5;77.7;4.7;232;0
201602020200;8.7;77.9;4.3;233;0
201602020300;8.7;79.2;4.2;237;0
201602020400;8.4;82.3;3.9;235;0
201602020500;8.5;82.4;3.9;230;0
201602020600;8.7;80.8;3.8;234;0
201602020700;8.7;79.4;3.9;232;3
201602020800;8.9;78.8;3.6;233;16
201602020900;9.2;77.8;4.2;234;27
201602021000;9.5;78.8;4.4;233;36
201602021100;9.2;81.3;3.8;236;40
201602021200;9.8;75.5;5.7;233;40
201602021300;10.2;70.9;6.5;234;35
201602021400;10.3;69.5;6.1;223;26
201602021500;10.0;68.0;7.9;234;14
201602021600;9.5;70.0;6.9;233;0
201602021700;9.1;71.2;7.2;230;0
201602021800;8.9;72.9;6.9;236;0
201602021900;8.7;76.1;6.9;236;0
201602022000;8.7;77.1;7.4;232;0
201602022100;8.7;77.9;7.0;232;0
201602022200;8.8;77.7;7.2;248;0
201602022300;6.5;83.7;8.2;270;0
201602030000;5.1;83.6;6.2;281;0
201602030100;4.8;74.3;4.9;268;0
201602030200;4.3;81.6;3.2;250;0
201602030300;3.8;83.8;2.3;248;0
201602030400;3.4;85.4;2.4;245;0
201602030500;3.1;87.0;2.6;238;0
201602030600;3.3;86.4;2.5;231;0
201602030700;3.0;88.1;2.2;236;3
201602030800;3.3;88.4;3.1;232;16
201602030900;3.1;91.7;3.6;231;28
201602031000;3.4;91.4;3.9;242;37
201602031100;3.9;91.0;4.5;248;42
201602031200;4.2;87.9;4.7;258;192
201602031300;3.5;87.4;4.1;252;35
201602031400;3.7;85.0;4.8;266;26
201602031500;2.6;87.1;6.3;279;14
201602031600;2.6;84.3;5.7;279;1
201602031700;2.0;83.1;6.0;277;0
201602031800;1.5;83.5;3.7;263;0
201602031900;1.1;82.9;4.7;237;0
201602032000;1.2;86.9;4.0;241;0
201602032100;1.0;93.3;5.0;250;0
201602032200;0.8;92.2;4.1;251;0
201602032300;0.9;90.0;4.7;267;0
201602040000;0.7;89.6;3.5;262;0
201602040100;1.1;88.8;5.2;259;0
201602040200;1.2;86.9;4.2;252;0
201602040300;0.9;90.7;4.1;244;0
201602040400;1.0;89.7;4.2;242;0
201602040500;0.9;92.1;3.8;239;0
201602040600;0.7;96.5;4.4;243;0
201602040700;1.0;91.3;4.2;242;3
201602040800;1.2;89.4;4.6;245;17
201602040900;1.9;86.1;4.8;235;28
201602041000;2.2;85.9;4.0;229;37
201602041100;2.6;85.8;5.2;224;41
201602041200;2.0;91.7;6.6;226;41
201602041300;1.7;93.9;5.9;224;36
201602041400;1.7;94.3;6.1;226;26
201602041500;2.1;92.0;6.2;229;14
201602041600;2.3;91.1;8.0;234;1
201602041700;2.8;90.3;7.8;244;0
201602041800;2.8;92.6;5.8;243;0
201602041900;3.0;93.9;5.7;234;0
201602042000;3.0;94.6;5.7;239;0
201602042100;4.4;92.3;5.0;256;0
201602042200;4.6;89.0;4.8;264;0
201602042300;4.6;89.4;3.7;274;0
201602050000;4.7;88.2;3.8;264;0
201602050100;4.2;91.8;3.5;270;0
201602050200;4.3;90.0;3.8;284;0
201602050300;4.0;91.1;2.5;265;0
201602050400;3.7;92.0;2.6;268;0
201602050500;3.4;94.3;2.4;259;0
201602050600;3.5;93.4;2.2;250;0
201602050700;3.4;93.5;2.4;237;4
201602050800;3.6;92.0;2.4;240;17
201602050900;4.1;90.2;1.3;230;29
201602051000;5.1;86.7;1.9;229;37
201602051100;6.0;84.9;2.3;228;50
201602051200;7.5;81.6;2.9;231;59
201602051300;8.6;80.2;3.1;219;202
201602051400;8.8;78.6;3.4;218;169
201602051500;8.1;81.4;3.6;206;15
201602051600;7.7;83.2;2.7;217;1
201602051700;7.1;84.4;2.0;209;0
201602051800;5.3;89.8;1.2;167;0
201602051900;4.5;92.3;1.6;185;0
201602052000;4.1;92.8;1.9;170;0
201602052100;3.8;92.4;1.7;168;0
201602052200;3.4;94.5;1.1;183;0
201602052300;2.8;96.7;1.9;197;0
201602060000;2.5;98.5;1.3;191;0
201602060100;2.6;98.5;1.1;201;0
201602060200;2.5;97.0;1.5;209;0
201602060300;2.8;95.5;1.5;202;0
201602060400;2.6;95.6;1.8;210;0
201602060500;2.9;93.8;2.0;201;0
201602060600;2.8;92.5;2.4;217;0
201602060700;2.9;91.0;2.3;230;4
201602060800;3.6;89.7;2.4;214;17
201602060900;5.2;85.6;1.9;214;29
201602061000;7.7;74.6;2.3;214;38
201602061100;10.8;61.0;3.2;253;42
201602061200;12.2;54.1;4.1;214;42
201602061300;13.0;48.4;4.0;221;37
201602061400;12.8;49.9;3.3;216;27
201602061500;12.6;50.0;2.7;203;15
201602061600;11.2;55.8;2.8;173;2
201602061700;9.0;62.2;1.6;185;0
201602061800;6.8;71.9;2.4;169;0
201602061900;6.9;70.1;1.9;161;0
201602062000;5.2;75.9;2.2;169;0
201602062100;3.8;79.7;2.3;172;0
201602062200;3.2;81.5;1.8;171;0
201602062300;2.7;85.1;1.4;179;0
201602070000;2.4;85.6;1.2;192;0
201602070100;3.0;82.3;1.6;159;0
201602070200;3.2;81.2;1.9;188;0
201602070300;3.3;78.5;1.6;139;0
201602070400;3.3;77.5;1.6;188;0
201602070500;2.5;83.1;1.4;179;0
201602070600;3.2;79.4;1.4;153;0
201602070700;1.8;85.8;1.6;198;4
201602070800;2.5;84.2;1.6;200;18
201602070900;3.1;85.3;1.5;190;30
201602071000;4.5;81.1;1.0;267;38
201602071100;7.5;67.8;2.1;274;43
201602071200;7.9;70.7;3.8;277;42
201602071300;7.1;75.1;5.3;272;37
201602071400;6.3;74.6;6.3;275;28
201602071500;6.2;72.5;3.6;247;16
201602071600;5.7;76.7;3.7;231;2
201602071700;5.3;80.0;4.2;223;0
201602071800;5.2;80.0;3.7;229;0
201602071900;4.9;80.8;4.2;224;0
201602072000;4.7;80.4;4.4;213;0
201602072100;4.6;78.1;4.8;207;0
201602072200;4.4;79.7;3.9;202;0
201602072300;4.3;79.2;3.7;201;0
201602080000;4.5;75.9;4.0;201;0
201602080100;4.8;73.1;4.9;200;0
201602080200;4.8;71.9;4.5;203;0
201602080300;4.6;71.7;4.4;201;0
201602080400;5.2;68.4;4.5;194;0
201602080500;5.0;67.2;5.7;200;0
201602080600;5.7;65.3;6.0;200;0
201602080700;6.3;65.2;6.7;197;5
201602080800;7.0;68.4;7.9;195;21
201602080900;8.6;64.5;8.6;201;30
201602081000;9.6;62.3;9.6;208;39
201602081100;10.7;58.7;9.2;211;43
201602081200;10.5;63.9;9.6;214;43
201602081300;9.2;73.6;8.2;216;38
201602081400;8.8;80.2;8.4;225;28
201602081500;8.6;81.6;7.2;225;16
201602081600;7.5;88.0;7.3;241;2
201602081700;7.1;86.2;7.2;240;0
201602081800;6.2;81.6;8.4;255;0
201602081900;5.4;85.7;6.4;257;0
201602082000;6.6;79.7;7.3;242;0
201602082100;6.3;81.1;6.3;244;0
201602082200;6.2;75.7;7.5;242;0
201602082300;6.1;76.2;7.7;243;0
201602090000;6.2;77.5;5.1;233;0
201602090100;5.8;78.5;6.3;231;0
201602090200;6.0;78.0;5.8;226;0
201602090300;5.4;83.2;5.1;223;0
201602090400;5.3;87.4;5.0;216;0
201602090500;5.8;86.4;4.5;221;0
201602090600;5.6;85.1;4.0;217;0
201602090700;6.0;84.7;3.0;207;5
201602090800;6.1;86.2;3.5;198;19
201602090900;6.4;88.3;3.9;180;31
201602091000;7.4;84.3;5.7;175;39
201602091100;8.5;80.4;7.3;186;44
201602091200;9.2;77.8;8.0;199;43
201602091300;8.8;82.5;8.7;207;38
201602091400;8.4;85.4;8.3;201;29
201602091500;8.6;83.0;8.1;192;16
201602091600;8.7;81.8;8.2;196;3
201602091700;8.7;80.5;9.0;209;0
201602091800;5.7;82.3;9.5;235;0
201602091900;5.5;84.3;7.3;226;0
201602092000;4.0;83.8;7.8;246;0
201602092100;3.1;84.8;6.0;245;0
201602092200;2.8;86.4;4.8;249;0
201602092300;2.3;88.9;5.0;238;0
201602100000;1.6;88.7;4.9;239;0
201602100100;1.4;88.5;5.4;238;0
201602100200;1.5;88.0;5.9;246;0
201602100300;1.1;92.4;4.3;244;0
201602100400;1.3;91.0;4.1;242;0
201602100500;1.1;89.5;4.2;251;0
201602100600;1.0;88.4;4.0;257;0
201602100700;0.8;92.1;3.4;250;11
201602100800;1.0;88.3;3.8;245;21
201602100900;1.4;85.3;4.8;226;231
201602101000;2.2;81.4;5.6;221;40
201602101100;1.9;85.0;6.3;229;44
201602101200;1.9;87.6;6.3;230;44
201602101300;1.9;88.8;6.7;229;39
201602101400;1.6;91.6;6.2;229;29
201602101500;2.0;87.7;6.3;234;36
201602101600;2.3;82.2;6.0;235;3
201602101700;2.3;80.5;5.3;236;0
201602101800;2.1;79.3;5.5;226;0
201602101900;2.0;80.8;6.3;231;0
201602102000;1.9;80.2;5.5;229;0
201602102100;2.0;78.2;5.7;233;0
201602102200;1.8;79.9;5.7;234;0
201602102300;1.1;87.6;5.1;235;0
201602110000;1.1;89.0;5.1;239;0
201602110100;1.1;89.5;5.0;233;0
201602110200;1.0;90.9;4.7;232;0
201602110300;1.1;90.1;4.4;233;0
201602110400;1.2;88.8;4.6;229;0
201602110500;1.3;88.8;4.9;227;0
201602110600;1.2;87.9;4.4;229;0
201602110700;1.3;88.3;3.8;227;6
201602110800;1.6;86.2;4.0;228;20
201602110900;1.9;85.2;4.6;222;32
201602111000;2.3;83.3;4.3;219;40
201602111100;2.9;77.3;4.2;225;45
201602111200;3.5;73.1;4.4;238;45
201602111300;3.7;70.2;4.0;232;40
201602111400;3.8;69.8;4.5;232;30
201602111500;3.7;68.8;3.1;237;17
201602111600;3.2;73.5;2.3;236;3
201602111700;2.1;79.7;1.8;229;0
201602111800;1.3;82.9;1.6;207;0
201602111900;0.9;86.1;1.4;188;0
201602112000;0.6;88.7;1.1;221;0
201602112100;0.6;88.1;0.8;229;0
201602112200;0.3;91.4;1.3;217;0
201602112300;0.0;92.2;1.1;205;0
201602120000;-0.0;91.8;1.5;227;0
201602120100;0.6;89.6;1.5;219;0
201602120200;0.2;91.6;1.8;272;0
201602120300;0.2;92.7;1.1;199;0
201602120400;0.2;94.4;1.0;204;0
201602120500;-0.0;94.9;0.9;189;0
201602120600;-0.4;95.0;0.9;177;0
201602120700;-0.2;95.5;1.5;180;48
201602120800;0.1;92.7;1.1;150;186
201602120900;1.2;85.2;1.7;140;294
201602121000;2.5;80.1;2.7;151;379
201602121100;3.4;70.9;2.8;130;409
201602121200;4.2;63.8;2.7;123;370
201602121300;4.7;63.3;3.4;122;41
201602121400;4.4;62.5;3.6;123;30
201602121500;4.3;63.8;3.2;105;18
201602121600;3.9;69.1;2.8;110;4
201602121700;3.3;73.4;2.1;103;0
201602121800;3.3;76.5;2.0;109;0
201602121900;3.1;74.4;1.9;125;0
201602122000;2.4;80.9;1.5;133;0
201602122100;2.0;84.0;1.9;117;0
201602122200;1.9;85.5;2.5;145;0
201602122300;1.7;90.0;2.1;172;0
201602130000;1.3;92.7;1.2;190;0
201602130100;1.4;93.3;1.6;232;0
201602130200;1.6;92.6;1.2;247;0
201602130300;1.5;92.7;2.2;232;0
201602130400;1.6;92.7;1.6;237;0
201602130500;1.7;92.8;1.2;237;0
201602130600;1.9;93.1;1.2;227;0
201602130700;2.0;93.0;1.3;237;7
201602130800;2.4;92.0;1.6;204;21
201602130900;3.3;89.0;1.8;195;33
201602131000;4.0;85.6;2.7;179;42
201602131100;4.5;84.4;2.9;182;46
201602131200;5.5;81.9;3.3;190;46
201602131300;6.0;76.6;3.0;178;40
201602131400;5.7;81.7;3.4;162;31
201602131500;5.8;78.2;3.8;165;21
201602131600;5.7;80.7;3.2;171;4
201602131700;5.0;86.5;4.6;199;0
201602131800;4.9;87.1;4.4;194;0
201602131900;5.1;85.9;4.5;200;0
201602132000;4.7;89.2;5.1;197;0
201602132100;4.1;88.7;5.1;202;0
201602132200;4.0;90.7;5.3;207;0
201602132300;5.1;87.8;4.8;214;0
201602140000;5.7;84.2;5.0;211;0
201602140100;5.7;82.8;5.9;228;0
201602140200;5.7;81.0;5.2;222;0
201602140300;5.0;85.8;5.1;226;0
201602140400;5.0;84.7;4.5;215;0
201602140500;4.8;84.8;4.1;224;0
201602140600;4.2;85.7;2.6;231;0
201602140700;3.4;86.7;2.5;245;8
201602140800;4.6;87.4;1.8;243;21
201602140900;5.8;84.1;2.0;233;33
201602141000;5.7;85.3;2.1;234;42
201602141100;5.4;88.9;2.8;253;47
201602141200;5.2;87.3;2.5;252;46
201602141300;4.6;88.9;2.3;248;41
201602141400;4.9;87.4;2.9;245;31
201602141500;4.7;86.7;2.8;259;19
201602141600;4.6;87.5;2.7;254;5
201602141700;4.0;90.9;2.2;248;0
201602141800;3.7;91.0;1.6;236;0
201602141900;2.6;93.1;1.7;229;0
201602142000;2.0;93.9;1.8;228;0
201602142100;2.2;94.7;1.9;214;0
201602142200;2.3;94.1;1.8;212;0
201602142300;2.7;92.6;2.2;229;0
201602150000;2.7;93.2;1.8;229;0
201602150100;2.5;94.2;1.6;204;0
201602150200;1.9;94.1;1.8;239;0
201602150300;2.1;96.4;1.9;249;0
201602150400;2.2;95.6;1.8;247;0
201602150500;2.0;94.6;2.2;266;0
201602150600;1.6;95.7;2.4;292;0
201602150700;1.9;94.7;2.3;295;7
201602150800;1.9;93.6;2.2;288;21
201602150900;2.1;91.6;2.6;299;34
201602151000;2.1;85.6;2.8;294;43
201602151100;2.2;83.3;3.1;302;47
201602151200;2.1;85.7;1.9;300;47
201602151300;2.3;87.2;2.2;310;41
201602151400;2.2;87.2;1.9;310;32
201602151500;1.9;91.6;2.9;304;19
201602151600;1.4;94.0;3.4;306;5
201602151700;1.2;96.4;4.1;319;0
201602151800;1.1;97.2;3.4;318;0
201602151900;1.0;97.3;4.0;324;0
201602152000;0.9;98.3;3.9;332;0
201602152100;0.9;97.3;3.7;348;0
201602152200;0.7;95.0;3.5;344;0
201602152300;0.7;92.7;3.4;342;0
201602160000;0.5;92.9;3.6;342;0
201602160100;0.3;94.4;3.2;354;0
201602160200;0.2;95.7;2.9;355;0
201602160300;0.2;96.1;3.3;10;0
201602160400;0.1;97.1;3.7;6;0
201602160500;-0.0;97.6;4.0;5;0
201602160600;-0.1;97.3;4.0;13;0
201602160700;-0.1;97.7;3.5;23;8
201602160800;0.0;97.6;3.8;33;22
201602160900;0.2;96.0;4.2;34;34
201602161000;0.5;94.4;4.1;33;43
201602161100;0.5;93.0;4.1;33;48
201602161200;0.6;91.7;4.6;39;47
201602161300;0.6;88.5;4.6;48;42
201602161400;0.6;87.4;5.0;52;32
201602161500;0.5;87.4;4.6;50;20
201602161600;0.7;84.3;4.3;43;6
201602161700;0.4;87.1;4.6;30;0
201602161800;0.2;88.1;3.9;34;0
201602161900;-0.1;90.6;4.4;40;0
201602162000;-0.2;91.1;3.7;49;0
201602162100;-0.5;92.9;4.4;47;0
201602162200;-0.7;93.5;4.2;44;0
201602162300;-0.9;94.4;3.9;43;0
201602170000;-1.2;95.6;4.2;29;0
201602170100;-1.2;96.1;3.8;44;0
201602170200;-1.3;96.2;3.7;41;0
201602170300;-1.3;96.4;3.9;39;0
201602170400;-1.3;96.4;3.4;50;0
201602170500;-1.2;95.6;3.4;47;0
201602170600;-1.1;95.6;3.4;40;0
201602170700;-1.1;96.0;4.1;42;9
201602170800;-0.9;96.2;3.6;56;22
201602170900;-0.8;95.3;3.5;51;35
201602171000;-0.6;93.8;2.5;50;44
201602171100;-0.4;92.4;1.9;52;48
201602171200;-0.1;91.3;1.1;51;48
201602171300;0.3;90.5;1.0;297;43
201602171400;0.5;89.7;0.9;265;33
201602171500;0.7;88.7;0.8;240;20
201602171600;0.7;90.5;0.8;156;6
201602171700;0.6;92.4;1.2;171;0
201602171800;0.5;93.3;1.3;186;0
201602171900;0.5;92.9;1.2;186;0
201602172000;0.5;93.0;0.7;181;0
201602172100;0.4;94.6;0.7;229;0
201602172200;0.5;93.9;1.0;218;0
201602172300;0.6;94.6;1.0;198;0
201602180000;0.6;94.4;1.4;196;0
201602180100;0.9;92.8;1.6;189;0
201602180200;1.0;91.1;0.8;174;0
201602180300;1.2;91.2;1.4;172;0
201602180400;1.0;92.1;1.0;154;0
201602180500;1.0;90.7;1.1;183;0
201602180600;0.9;92.0;1.0;183;0
201602180700;1.1;91.5;1.1;167;39
201602180800;1.9;86.4;1.3;175;110
201602180900;2.9;82.3;2.1;176;47
201602181000;3.9;77.5;2.9;174;53
201602181100;5.1;70.5;2.4;205;88
201602181200;5.3;66.5;1.8;218;49
201602181300;6.4;59.7;2.3;228;43
201602181400;6.4;60.8;1.9;236;33
201602181500;6.3;59.9;3.0;219;21
201602181600;5.8;62.6;2.1;248;6
201602181700;3.8;73.4;1.4;243;0
201602181800;2.0;82.6;1.8;299;0
201602181900;1.1;86.1;1.1;235;0
201602182000;0.5;90.6;1.0;233;0
201602182100;0.0;92.4;1.1;199;0
201602182200;-0.0;92.1;1.3;238;0
201602182300;0.7;91.5;1.4;274;0
201602190000;0.8;92.5;1.3;258;0
201602190100;0.9;94.4;2.0;266;0
201602190200;0.5;97.5;2.8;270;0
201602190300;0.4;98.3;2.0;273;0
201602190400;0.3;97.5;1.6;269;0
201602190500;0.1;98.2;1.5;262;0
201602190600;0.4;97.8;1.1;248;0
201602190700;0.4;97.3;1.5;241;9
201602190800;0.8;95.5;1.4;236;23
201602190900;1.1;94.6;1.8;241;36
201602191000;1.5;92.2;2.8;239;45
201602191100;2.2;90.1;4.1;243;50
201602191200;2.5;87.0;4.9;258;50
201602191300;2.4;81.9;6.9;266;44
201602191400;1.7;80.7;6.0;265;34
201602191500;1.1;88.7;4.6;253;21
201602191600;1.3;87.3;4.4;248;7
201602191700;1.1;88.6;3.4;228;0
201602191800;1.0;85.9;2.4;217;0
201602191900;0.5;87.2;2.3;225;0
201602192000;0.5;85.6;2.4;227;0
201602192100;-0.0;87.5;1.8;223;0
201602192200;-0.3;87.8;2.5;224;0
201602192300;-0.5;89.7;2.6;221;0
201602200000;-0.5;89.7;2.7;218;0
201602200100;-0.5;87.3;1.8;227;0
201602200200;-0.2;86.9;3.0;214;0
201602200300;0.4;84.7;3.1;212;0
201602200400;0.6;83.3;3.2;210;0
201602200500;0.8;81.5;3.5;203;0
201602200600;1.0;82.5;4.1;207;0
201602200700;1.3;84.3;5.0;209;10
201602200800;1.4;87.6;6.1;203;24
201602200900;1.6;89.0;6.5;205;36
201602201000;1.9;89.4;7.7;214;46
201602201100;2.1;91.4;7.1;219;50
201602201200;2.3;92.2;6.9;224;50
201602201300;2.6;92.4;5.8;221;44
201602201400;3.5;90.0;5.4;221;34
201602201500;4.0;89.7;6.1;226;22
201602201600;4.3;92.3;5.4;227;7
201602201700;4.7;92.2;6.2;225;0
201602201800;5.5;89.8;6.3;229;0
201602201900;6.0;89.1;6.9;230;0
201602202000;6.7;87.5;8.2;230;0
201602202100;7.2;87.4;9.0;231;0
201602202200;7.5;88.1;8.9;228;0
201602202300;7.8;89.7;8.0;227;0
201602210000;8.5;87.1;8.0;231;0
201602210100;8.7;88.5;8.6;232;0
201602210200;8.8;88.8;8.5;231;0
201602210300;9.0;88.9;7.9;236;0
201602210400;9.0;87.1;7.7;236;0
201602210500;8.9;86.8;8.4;233;0
201602210600;8.7;87.4;8.3;233;0
201602210700;8.7;87.6;8.0;232;10
201602210800;8.8;87.8;8.2;236;25
201602210900;9.3;85.5;8.0;236;38
201602211000;9.9;83.3;8.4;233;49
201602211100;10.4;80.7;8.4;232;55
201602211200;11.3;78.1;8.8;239;50
201602211300;10.6;80.6;7.9;237;45
201602211400;10.4;85.1;6.8;231;35
201602211500;10.5;83.6;7.0;233;22
201602211600;10.4;84.1;6.4;229;8
201602211700;10.3;79.4;6.6;240;0
201602211800;10.0;76.8;5.2;237;0
201602211900;9.4;77.6;4.5;237;0
201602212000;8.6;80.7;4.6;240;0
201602212100;8.1;81.3;5.1;247;0
201602212200;8.5;78.5;5.0;246;0
201602212300;9.3;75.9;5.2;237;0
201602220000;8.7;79.0;5.1;243;0
201602220100;8.7;79.8;4.9;252;0
201602220200;8.4;81.4;5.1;248;0
201602220300;8.4;83.1;4.3;240;0
201602220400;9.9;80.0;5.8;248;0
201602220500;9.6;80.5;4.9;243;0
201602220600;9.5;80.1;4.3;249;0
201602220700;8.8;83.0;4.5;240;64
201602220800;9.8;77.3;4.9;243;231
201602220900;10.9;70.9;6.5;244;348
201602221000;11.4;65.1;7.3;243;432
201602221100;12.4;61.5;7.6;242;475
201602221200;12.6;58.4;7.4;254;408
201602221300;13.0;56.4;6.6;250;46
201602221400;12.9;53.0;7.4;251;299
201602221500;12.5;52.4;6.2;244;23
201602221600;11.6;59.1;5.4;246;23
201602221700;10.1;64.5;5.2;262;0
201602221800;9.0;69.2;5.5;257;0
201602221900;9.2;68.6;4.6;242;0
201602222000;8.8;71.9;5.5;241;0
201602222100;8.8;72.4;4.0;240;0
201602222200;8.5;72.0;3.8;238;0
201602222300;8.6;72.4;4.6;232;0
201602230000;8.5;72.5;5.2;240;0
201602230100;8.5;73.3;6.3;236;0
201602230200;8.4;75.6;6.5;227;0
201602230300;7.9;80.5;5.7;228;0
201602230400;7.5;83.5;5.3;238;0
201602230500;7.6;85.4;5.0;242;0
201602230600;7.2;90.1;4.3;242;0
201602230700;6.0;91.8;3.6;242;11
201602230800;5.1;92.6;3.8;275;26
201602230900;4.6;94.2;4.3;291;38
201602231000;4.8;91.7;3.0;280;47
201602231100;4.3;91.7;4.1;285;52
201602231200;2.2;94.9;3.8;290;52
201602231300;1.5;95.9;3.2;307;46
201602231400;0.8;96.9;3.4;287;36
201602231500;1.0;96.1;3.5;280;23
201602231600;1.0;95.7;3.5;278;12
201602231700;1.2;94.5;3.8;276;0
201602231800;1.3;92.7;4.3;271;0
201602231900;0.6;93.6;3.1;259;0
201602232000;0.5;95.1;2.7;230;0
201602232100;0.9;94.1;2.7;233;0
201602232200;0.2;95.6;2.7;245;0
201602232300;0.3;96.0;3.4;241;0
201602240000;0.5;96.5;2.8;242;0
201602240100;0.4;96.3;2.4;245;0
201602240200;0.3;97.2;2.6;248;0
201602240300;0.4;97.5;2.2;254;0
201602240400;0.4;97.1;2.4;267;0
201602240500;0.0;97.5;1.3;276;0
201602240600;-0.3;97.9;1.6;260;0
201602240700;-0.3;97.5;1.5;262;56
201602240800;0.8;91.7;1.6;279;238
201602240900;2.5;84.9;2.1;239;346
201602241000;3.2;75.8;2.2;250;401
201602241100;3.4;73.9;1.7;300;97
201602241200;4.0;67.1;1.7;256;55
201602241300;4.0;63.0;1.4;178;98
201602241400;4.4;60.2;2.0;70;46
