time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201611132100;-0.9;95.4;2.3;94;0
201611132200;-1.0;95.6;2.3;82;0
201611132300;-1.1;95.0;2.5;77;0
201611140000;-1.6;96.4;2.6;82;0
201611140100;-1.9;95.9;2.9;71;0
201611140200;-2.2;95.6;3.4;70;0
201611140300;-1.9;94.6;3.1;78;0
201611140400;-1.6;92.7;3.2;83;0
201611140500;-1.6;91.4;3.5;85;0
201611140600;-1.7;91.8;3.1;72;0
201611140700;-1.7;89.9;2.6;101;9
201611140800;-1.7;89.6;2.7;88;128
201611140900;-1.7;90.8;2.7;82;26
201611141000;-1.6;88.9;3.0;76;35
201611141100;-1.4;88.0;2.4;103;39
201611141200;-1.1;87.2;2.1;116;39
201611141300;-1.1;85.4;1.7;103;34
201611141400;-0.9;86.5;1.7;113;25
201611141500;-1.1;85.7;1.9;114;51
201611141600;-1.2;87.1;1.8;144;0
201611141700;-1.3;87.8;1.6;157;0
201611141800;-1.4;87.8;2.0;178;0
201611141900;-1.4;87.9;1.9;159;0
201611142000;-1.6;88.4;2.0;174;0
201611142100;-1.5;88.6;2.2;172;0
201611142200;-1.5;88.6;2.2;186;0
201611142300;-1.7;90.0;2.0;211;0
201611150000;-2.0;90.7;1.4;212;0
201611150100;-1.9;92.7;1.7;229;0
201611150200;-1.7;91.4;1.1;249;0
201611150300;-1.5;93.2;1.5;275;0
201611150400;-1.2;92.1;1.6;250;0
201611150500;-1.1;92.4;1.6;211;0
201611150600;-0.9;92.3;1.3;209;0
201611150700;-0.4;91.0;2.3;195;1
201611150800;0.3;87.9;2.1;208;15
201611150900;1.3;83.2;2.9;225;27
201611151000;2.6;75.9;2.3;254;55
201611151100;4.2;70.9;2.9;234;45
201611151200;5.2;68.3;2.3;231;37
201611151300;5.7;71.3;2.3;238;32
201611151400;5.4;77.8;2.4;248;23
201611151500;4.5;85.4;2.8;209;11
201611151600;4.1;92.6;2.9;251;0
201611151700;4.1;96.5;2.9;247;0
201611151800;4.6;96.7;2.7;250;0
201611151900;5.0;96.4;3.3;240;0
201611152000;5.4;97.0;3.0;243;0
201611152100;5.5;97.9;2.9;229;0
201611152200;6.2;98.5;3.0;240;0
201611152300;6.3;98.5;3.1;229;0
201611160000;6.2;97.7;3.4;219;0
201611160100;6.6;97.1;3.0;230;0
201611160200;6.6;97.7;3.3;232;0
201611160300;6.8;97.8;3.0;227;0
201611160400;7.0;98.1;2.7;228;0
201611160500;7.1;97.9;2.5;230;0
201611160600;7.1;98.3;2.9;232;0
201611160700;7.2;98.3;3.4;221;0
201611160800;7.6;98.3;3.1;226;13
201611160900;7.9;98.6;3.6;223;25
201611161000;8.5;98.1;3.9;210;33
201611161100;9.0;96.9;3.1;221;37
201611161200;9.4;96.1;3.5;223;37
201611161300;9.7;94.7;3.3;226;32
201611161400;9.7;94.9;3.6;230;23
201611161500;9.8;93.8;3.6;229;11
201611161600;9.4;94.4;3.3;234;0
201611161700;9.4;95.0;3.7;241;0
201611161800;9.1;93.7;4.6;251;0
201611161900;9.1;93.7;4.1;239;0
201611162000;8.8;92.5;3.2;226;0
201611162100;8.5;93.3;3.5;216;0
201611162200;8.2;92.9;3.4;220;0
201611162300;8.1;92.4;4.3;227;0
201611170000;8.2;92.3;4.2;219;0
201611170100;7.8;93.0;4.4;219;0
201611170200;7.5;95.0;3.4;220;0
201611170300;7.2;95.4;3.9;219;0
201611170400;7.6;93.9;3.3;214;0
201611170500;7.6;94.1;3.6;211;0
201611170600;7.9;92.9;3.5;214;0
201611170700;8.0;93.5;3.2;221;0
201611170800;8.4;92.7;3.8;225;13
201611170900;8.8;91.3;4.3;214;24
201611171000;9.6;88.0;4.5;221;33
201611171100;10.7;81.2;5.1;231;37
201611171200;10.8;78.0;5.4;224;36
201611171300;11.1;75.7;5.8;216;31
201611171400;10.7;80.9;4.5;221;22
201611171500;10.4;82.2;4.7;220;11
201611171600;10.1;81.9;4.3;218;0
201611171700;9.5;84.2;4.1;222;0
201611171800;9.6;80.7;4.6;217;0
201611171900;9.7;79.6;4.3;210;0
201611172000;9.5;78.9;3.8;217;0
201611172100;9.1;79.0;4.0;203;0
201611172200;9.4;79.2;3.6;199;0
201611172300;9.7;79.6;4.1;199;0
201611180000;9.6;80.6;4.9;193;0
201611180100;10.6;77.4;4.6;206;0
201611180200;10.8;77.1;4.8;190;0
201611180300;10.4;81.5;4.3;197;0
201611180400;9.8;88.6;4.4;207;0
201611180500;10.4;85.6;5.8;205;0
201611180600;10.5;82.7;5.5;202;0
201611180700;10.9;77.8;6.2;209;0
201611180800;11.7;73.1;7.2;206;13
201611180900;12.4;69.2;6.8;213;24
201611181000;11.3;80.9;8.1;231;32
201611181100;10.4;88.0;6.8;217;36
201611181200;11.7;79.0;5.9;216;36
201611181300;8.7;86.5;5.8;249;31
201611181400;7.6;86.9;7.3;265;22
201611181500;6.2;91.4;5.0;259;10
201611181600;5.6;92.5;3.2;214;0
201611181700;5.6;93.4;4.0;206;0
201611181800;5.8;91.1;3.9;208;0
201611181900;5.6;92.3;3.6;192;0
201611182000;5.8;89.9;3.2;193;0
201611182100;5.8;90.2;4.0;193;0
201611182200;5.7;89.7;3.4;197;0
201611182300;5.6;89.4;3.3;195;0
201611190000;5.5;90.8;2.4;175;0
201611190100;5.4;89.4;2.7;176;0
201611190200;5.1;90.5;2.2;180;0
201611190300;5.2;90.4;2.2;174;0
201611190400;5.1;92.5;2.0;168;0
201611190500;5.2;92.2;2.7;171;0
201611190600;5.3;92.4;1.8;168;0
201611190700;5.4;93.4;2.2;172;0
201611190800;5.4;95.4;2.9;237;12
201611190900;5.7;94.7;2.6;238;24
201611191000;4.9;92.4;4.9;257;32
201611191100;4.5;89.8;4.8;242;36
201611191200;4.4;88.3;4.0;239;36
201611191300;4.7;89.6;4.0;223;31
201611191400;5.3;85.9;3.7;233;196
201611191500;4.6;86.2;4.2;231;90
201611191600;3.5;88.7;3.4;215;0
201611191700;2.9;90.7;3.6;214;0
201611191800;2.4;90.8;2.6;221;0
201611191900;1.2;93.5;2.8;190;0
201611192000;1.5;92.1;1.9;169;0
201611192100;1.8;93.1;2.0;173;0
201611192200;1.3;93.2;2.2;160;0
201611192300;1.2;93.5;2.4;165;0
201611200000;1.6;94.1;2.0;160;0
201611200100;2.2;90.3;2.3;159;0
201611200200;2.2;91.2;3.0;162;0
201611200300;2.2;88.7;3.4;157;0
201611200400;2.4;86.6;3.0;169;0
201611200500;2.3;84.7;3.2;184;0
201611200600;1.3;87.1;3.3;187;0
201611200700;1.1;87.4;3.4;182;0
201611200800;2.3;81.5;3.1;192;69
201611200900;4.5;77.8;2.9;190;216
201611201000;7.3;66.2;3.9;180;253
201611201100;9.8;61.8;5.9;184;326
201611201200;11.6;56.5;5.5;196;325
201611201300;12.5;54.4;5.5;187;228
201611201400;13.2;54.0;4.7;206;195
201611201500;11.8;58.0;3.9;206;14
201611201600;10.7;60.6;3.3;199;0
201611201700;8.7;67.5;2.7;181;0
201611201800;7.2;75.1;2.8;182;0
201611201900;6.8;73.5;2.1;187;0
201611202000;6.0;77.7;2.2;168;0
201611202100;5.8;75.1;2.7;148;0
201611202200;4.4;84.2;1.8;166;0
201611202300;4.4;83.9;2.3;158;0
201611210000;5.0;78.4;2.0;163;0
201611210100;2.3;89.8;2.1;226;0
201611210200;2.3;87.4;1.8;193;0
201611210300;2.2;90.1;1.2;170;0
201611210400;2.4;89.5;1.7;151;0
201611210500;2.7;91.1;1.4;155;0
201611210600;3.5;89.0;1.8;123;0
201611210700;3.7;91.4;1.7;129;0
201611210800;5.0;89.1;1.4;186;12
201611210900;6.4;86.7;1.4;140;23
201611211000;7.3;84.3;1.5;134;31
201611211100;8.8;79.5;1.4;139;35
201611211200;9.3;82.8;1.4;179;35
201611211300;9.2;87.1;1.1;188;30
201611211400;9.6;84.2;1.2;203;21
201611211500;9.7;84.3;1.5;206;10
201611211600;8.6;87.6;1.1;127;0
201611211700;8.2;86.5;2.1;147;0
201611211800;6.9;89.2;2.1;146;0
201611211900;7.0;91.8;1.6;160;0
201611212000;7.2;87.8;2.8;149;0
201611212100;7.8;86.7;2.3;164;0
201611212200;8.8;79.9;2.4;215;0
201611212300;8.6;81.7;2.7;229;0
201611220000;9.1;78.9;3.3;268;0
201611220100;10.5;73.0;2.8;280;0
201611220200;10.1;80.0;1.9;285;0
201611220300;9.0;85.3;3.1;282;0
201611220400;7.9;88.5;2.5;296;0
201611220500;7.2;91.7;1.3;325;0
201611220600;5.8;95.8;1.7;356;0
201611220700;5.5;95.4;1.8;353;0
201611220800;5.8;96.2;2.4;66;12
201611220900;7.3;95.3;2.0;87;23
201611221000;8.3;92.1;1.4;346;31
201611221100;9.0;90.2;1.7;334;35
201611221200;9.1;91.0;1.7;62;35
201611221300;9.8;86.2;1.9;65;30
201611221400;9.9;83.4;1.9;88;21
201611221500;8.8;91.2;1.8;81;9
201611221600;7.9;92.1;1.6;28;0
201611221700;7.6;92.6;1.7;77;0
201611221800;7.5;93.9;1.1;8;0
201611221900;7.0;94.6;1.7;177;0
201611222000;7.2;94.4;1.8;253;0
201611222100;6.6;95.1;1.3;260;0
201611222200;6.2;96.9;1.5;319;0
201611222300;4.9;98.2;1.0;97;0
201611230000;4.8;97.8;1.5;82;0
201611230100;4.4;98.3;1.2;69;0
201611230200;3.7;98.8;1.1;74;0
201611230300;4.3;98.9;0.6;81;0
201611230400;4.2;99.2;1.5;340;0
201611230500;4.6;99.1;1.3;76;0
201611230600;5.0;98.4;1.3;88;0
201611230700;5.1;97.1;2.1;99;0
201611230800;5.9;96.6;1.0;77;11
201611230900;7.0;95.6;1.1;98;22
201611231000;7.8;95.2;1.3;84;30
201611231100;8.7;94.4;1.1;72;35
201611231200;9.3;92.7;1.2;75;34
201611231300;9.7;91.9;1.4;82;29
201611231400;9.8;87.9;1.5;54;21
201611231500;9.1;93.9;1.5;20;9
201611231600;8.2;95.2;2.0;345;0
201611231700;7.5;98.0;1.2;345;0
201611231800;6.6;98.5;1.3;10;0
201611231900;6.1;97.9;1.6;90;0
201611232000;5.4;98.6;1.4;50;0
201611232100;6.1;99.2;1.7;67;0
201611232200;6.0;98.8;1.4;81;0
201611232300;5.6;97.9;1.5;70;0
201611240000;4.3;98.6;0.8;26;0
201611240100;3.5;99.5;1.1;57;0
201611240200;3.4;99.5;0.7;73;0
201611240300;2.9;99.7;0.9;61;0
201611240400;2.7;99.8;0.9;76;0
201611240500;2.8;99.8;1.3;89;0
201611240600;2.4;99.8;1.5;77;0
201611240700;1.8;99.5;2.3;61;0
201611240800;2.8;100.0;1.4;94;11
201611240900;4.2;100.0;2.0;63;22
201611241000;4.5;98.7;2.2;59;30
201611241100;4.6;99.4;2.3;54;34
201611241200;4.9;100.0;3.0;57;34
201611241300;5.6;99.3;3.5;69;29
201611241400;5.9;99.4;3.7;72;20
201611241500;6.1;99.6;4.9;64;9
201611241600;6.0;98.3;4.4;70;0
201611241700;5.6;97.0;4.9;74;0
201611241800;5.4;97.1;5.4;67;0
201611241900;5.1;96.9;5.8;68;0
201611242000;5.2;97.0;5.2;64;0
201611242100;5.4;96.1;5.0;65;0
201611242200;5.5;95.9;5.2;68;0
201611242300;5.8;94.6;5.0;68;0
201611250000;5.9;94.2;5.4;63;0
201611250100;5.8;93.7;5.5;70;0
201611250200;5.8;93.6;5.9;72;0
201611250300;5.8;92.7;5.3;75;0
201611250400;5.8;92.1;5.6;76;0
201611250500;5.7;92.5;6.1;70;0
201611250600;5.7;91.4;5.7;72;0
201611250700;5.5;90.6;6.3;73;0
201611250800;5.4;91.1;6.0;77;19
201611250900;5.4;89.9;6.3;78;22
201611251000;5.5;90.6;5.7;84;30
201611251100;5.7;89.6;5.6;73;34
201611251200;6.0;89.2;4.9;78;34
201611251300;5.9;90.2;5.8;79;29
201611251400;5.8;90.6;3.7;87;20
201611251500;5.8;91.3;2.3;102;9
201611251600;5.8;91.5;2.2;91;0
201611251700;5.7;92.3;1.4;82;0
201611251800;5.8;92.8;1.3;117;0
201611251900;5.9;92.7;2.2;123;0
201611252000;5.8;93.6;1.5;95;0
201611252100;5.9;93.4;1.5;96;0
201611252200;5.8;94.0;1.6;69;0
201611252300;5.9;93.3;1.5;92;0
201611260000;5.8;94.1;1.3;99;0
201611260100;5.8;93.5;1.0;102;0
201611260200;5.7;94.5;1.3;128;0
201611260300;5.6;95.5;1.4;128;0
201611260400;5.5;95.6;1.2;118;0
201611260500;5.4;96.1;1.0;126;0
201611260600;5.3;96.7;1.2;123;0
201611260700;5.2;97.7;0.8;118;0
201611260800;5.3;98.0;1.0;142;21
201611260900;5.5;96.6;0.7;118;22
201611261000;5.7;94.1;1.1;101;30
201611261100;5.8;91.9;1.6;72;34
201611261200;5.8;91.0;0.8;101;33
201611261300;6.0;89.7;0.7;167;28
201611261400;5.8;90.9;1.2;264;21
201611261500;5.6;93.8;1.1;263;8
201611261600;5.5;93.9;1.1;277;0
201611261700;5.3;95.5;1.2;257;0
201611261800;5.4;95.5;1.1;239;0
201611261900;5.4;96.7;1.5;258;0
201611262000;5.4;97.5;1.3;258;0
201611262100;5.4;98.5;1.7;276;0
201611262200;5.3;99.3;1.9;276;0
201611262300;5.2;99.3;1.6;274;0
201611270000;5.2;99.3;1.3;282;0
201611270100;5.2;99.2;2.1;276;0
201611270200;5.1;99.3;1.7;283;0
201611270300;5.0;99.4;2.1;280;0
201611270400;4.9;99.4;1.5;297;0
201611270500;4.9;99.2;1.8;302;0
201611270600;4.7;98.8;1.0;315;0
201611270700;4.6;98.0;0.7;325;0
201611270800;4.7;97.1;1.3;35;10
201611270900;4.9;95.0;1.6;333;122
201611271000;5.7;84.6;2.3;341;33
201611271100;5.9;82.8;2.4;350;34
201611271200;5.8;82.2;2.3;349;34
201611271300;5.4;85.1;3.0;334;28
201611271400;5.3;86.9;2.8;338;19
201611271500;4.9;91.3;2.5;354;8
201611271600;4.4;94.7;2.6;6;0
201611271700;4.2;94.7;3.0;13;0
201611271800;3.9;94.3;3.9;26;0
201611271900;3.8;93.0;3.5;34;0
201611272000;3.5;91.6;2.7;42;0
201611272100;3.0;92.1;2.7;37;0
201611272200;2.3;94.2;3.0;38;0
201611272300;1.7;96.3;2.6;47;0
201611280000;1.2;97.9;3.7;58;0
201611280100;0.7;98.9;3.6;62;0
201611280200;0.1;99.2;4.2;57;0
201611280300;-0.2;99.5;4.7;62;0
201611280400;-0.6;98.3;3.5;67;0
201611280500;-1.1;98.6;4.0;49;0
201611280600;-1.6;98.2;2.9;61;0
201611280700;-1.7;97.8;4.0;50;0
201611280800;-1.5;96.6;3.9;53;42
201611280900;-1.0;93.7;5.1;53;194
201611281000;-0.1;86.2;5.7;55;268
201611281100;0.6;77.9;6.2;55;306
201611281200;1.2;69.3;6.8;48;302
201611281300;1.4;66.9;6.3;50;257
201611281400;1.0;67.4;6.8;50;177
201611281500;0.2;70.6;5.9;47;33
201611281600;-1.1;73.1;5.8;58;0
201611281700;-1.8;73.8;5.4;62;0
201611281800;-2.3;74.7;4.5;59;0
201611281900;-2.5;74.8;5.0;63;0
201611282000;-2.9;75.3;5.4;64;0
201611282100;-3.2;76.4;5.1;62;0
201611282200;-3.5;77.5;4.3;73;0
201611282300;-3.8;78.5;4.8;73;0
201611290000;-4.2;79.7;4.0;70;0
201611290100;-4.4;81.0;3.4;81;0
201611290200;-4.6;82.2;2.8;81;0
201611290300;-4.9;82.2;3.2;76;0
201611290400;-5.2;82.0;3.2;77;0
201611290500;-4.9;80.9;3.0;73;0
201611290600;-5.5;84.3;2.9;83;0
201611290700;-5.4;85.8;3.3;82;0
201611290800;-4.7;84.6;2.6;93;91
201611290900;-2.7;74.3;3.7;87;192
201611291000;-1.1;65.0;4.0;78;266
201611291100;-0.1;58.8;4.1;84;304
201611291200;0.7;54.8;4.0;82;300
201611291300;1.4;51.6;4.2;72;255
201611291400;1.4;49.3;3.6;74;175
201611291500;0.8;54.2;3.2;66;71
201611291600;-1.0;60.9;2.8;65;0
201611291700;-2.1;69.4;1.6;84;0
201611291800;-3.2;73.2;1.6;91;0
201611291900;-3.5;73.4;1.4;71;0
201611292000;-3.6;78.9;1.5;113;0
201611292100;-4.4;82.0;1.2;117;0
201611292200;-4.5;83.3;1.2;127;0
201611292300;-4.4;84.2;1.2;146;0
201611300000;-5.6;89.4;1.3;214;0
201611300100;-5.6;89.5;1.3;191;0
201611300200;-5.7;86.0;1.9;221;0
201611300300;-5.9;91.4;1.9;224;0
201611300400;-6.4;90.2;1.4;253;0
201611300500;-6.6;90.0;2.0;210;0
201611300600;-6.3;89.2;1.4;279;0
201611300700;-5.8;84.0;1.4;224;0
201611300800;-4.9;85.9;2.4;243;88
201611300900;-2.4;78.9;1.8;233;190
201611301000;0.3;71.0;2.2;233;262
201611301100;1.7;62.3;2.3;263;283
201611301200;3.9;55.7;2.5;289;297
201611301300;4.5;48.6;3.1;245;252
201611301400;4.6;56.8;2.3;263;172
201611301500;2.5;64.1;2.4;267;69
201611301600;0.5;72.6;1.7;255;0
201611301700;-0.2;72.4;2.1;259;0
201611301800;-1.0;75.1;2.5;260;0
201611301900;-1.3;74.7;2.9;250;0
201611302000;-1.3;77.9;2.3;260;0
201611302100;-1.2;79.1;3.7;266;0
201611302200;-1.7;81.2;3.5;257;0
201611302300;-1.5;80.6;2.4;246;0
201612010000;-1.6;83.2;1.9;266;0
201612010100;-2.3;82.0;1.8;245;0
201612010200;-2.9;83.6;1.5;243;0
201612010300;-1.9;84.0;2.2;253;0
201612010400;-2.8;88.7;2.4;242;0
201612010500;-2.3;90.3;2.2;245;0
201612010600;-1.4;86.4;2.3;253;0
201612010700;-0.5;84.3;2.0;248;0
201612010800;-0.2;83.1;2.8;245;9
201612010900;1.4;62.8;3.3;249;31
201612011000;3.9;47.7;3.4;252;251
201612011100;5.8;46.4;3.8;260;299
201612011200;7.7;30.4;4.8;265;295
201612011300;7.8;27.7;4.6;273;148
201612011400;7.0;33.8;4.0;289;171
201612011500;4.7;42.3;3.4;268;63
201612011600;3.1;43.8;3.4;272;0
201612011700;1.4;56.9;3.6;269;0
201612011800;0.3;71.5;3.5;267;0
201612011900;0.1;76.7;4.5;275;0
201612012000;-0.7;84.9;4.1;265;0
201612012100;-0.6;90.0;3.3;258;0
201612012200;0.1;93.5;3.0;257;0
201612012300;0.0;92.5;2.9;272;0
201612020000;0.1;92.1;3.8;248;0
201612020100;0.3;91.8;3.4;240;0
201612020200;0.9;90.9;3.1;242;0
201612020300;0.9;90.8;3.0;245;0
201612020400;1.6;89.9;2.5;248;0
201612020500;1.5;92.1;2.4;231;0
201612020600;1.4;93.9;1.9;271;0
201612020700;1.4;94.1;2.7;242;0
201612020800;2.2;92.6;3.1;244;18
201612020900;3.3;88.3;2.6;248;77
201612021000;4.0;84.7;2.5;251;32
201612021100;5.2;82.6;2.3;257;263
201612021200;5.9;81.2;2.3;283;58
201612021300;5.4;80.0;2.4;311;30
201612021400;5.0;83.8;2.7;317;19
201612021500;4.5;87.0;2.2;312;8
201612021600;4.0;89.7;2.1;300;0
201612021700;3.9;92.2;1.4;18;0
201612021800;3.3;95.2;1.2;29;0
201612021900;3.1;97.7;1.1;21;0
201612022000;3.4;98.1;1.2;53;0
201612022100;3.2;98.4;1.2;55;0
201612022200;3.1;98.1;1.5;44;0
201612022300;3.1;98.9;1.9;36;0
201612030000;2.8;99.7;2.3;45;0
201612030100;2.5;99.9;2.7;54;0
201612030200;2.3;99.7;2.4;61;0
201612030300;1.9;100.0;2.5;68;0
201612030400;1.6;99.5;2.8;65;0
201612030500;1.1;97.4;3.0;67;0
201612030600;0.5;97.9;3.3;62;0
201612030700;-0.1;96.4;3.2;77;0
201612030800;-0.5;95.9;3.3;82;35
201612030900;0.3;86.9;3.4;79;184
201612031000;1.1;78.5;4.1;77;257
201612031100;2.2;68.2;4.1;69;294
201612031200;2.9;57.3;4.0;69;291
201612031300;3.1;51.4;4.4;59;246
201612031400;3.0;60.3;4.9;53;167
201612031500;1.9;63.9;4.0;54;62
201612031600;0.6;70.0;3.0;58;0
201612031700;-1.0;76.0;2.9;64;0
201612031800;-1.5;78.9;2.2;72;0
201612031900;-2.2;82.0;2.4;49;0
201612032000;-2.3;84.3;2.7;70;0
201612032100;-3.2;87.7;3.1;55;0
201612032200;-3.7;89.0;2.4;83;0
201612032300;-4.6;90.9;2.6;80;0
201612040000;-5.0;94.3;1.9;82;0
201612040100;-5.9;95.4;2.2;79;0
201612040200;-5.9;96.2;1.7;109;0
201612040300;-5.8;96.0;1.8;110;0
201612040400;-5.4;96.3;1.5;116;0
201612040500;-5.0;96.2;2.0;125;0
201612040600;-4.0;96.2;2.2;104;0
201612040700;-3.2;94.6;1.9;115;0
201612040800;-2.4;95.0;2.1;99;56
201612040900;-2.0;94.4;1.9;94;25
201612041000;-1.4;93.4;2.3;121;29
201612041100;-1.1;91.4;2.1;97;36
201612041200;-0.3;90.6;2.2;104;36
201612041300;-0.4;88.2;2.3;82;35
201612041400;-0.7;89.8;2.8;81;121
201612041500;-0.9;91.5;2.6;88;53
201612041600;-0.9;92.9;2.4;120;0
201612041700;-1.0;93.8;2.2;114;0
201612041800;-1.1;94.7;1.9;112;0
201612041900;-1.1;95.1;2.3;126;0
201612042000;-1.2;96.4;2.6;137;0
201612042100;-1.4;97.8;2.2;121;0
201612042200;-1.7;98.7;1.5;105;0
201612042300;-2.0;99.1;1.7;122;0
201612050000;-2.3;99.7;1.5;136;0
201612050100;-2.6;100.0;1.7;171;0
201612050200;-2.6;100.0;1.9;179;0
201612050300;-3.1;96.6;2.1;203;0
201612050400;-3.6;100.0;2.0;211;0
201612050500;-4.2;99.9;2.2;214;0
201612050600;-4.6;99.6;1.8;244;0
201612050700;-5.0;99.4;1.7;247;0
201612050800;-4.2;99.0;2.0;209;69
201612050900;-2.1;97.3;1.9;228;181
201612051000;0.4;91.5;2.0;251;254
201612051100;2.4;85.8;2.1;261;291
201612051200;4.2;79.7;2.4;264;287
201612051300;5.2;74.7;2.4;267;243
201612051400;5.7;73.7;1.9;262;164
201612051500;3.1;84.1;1.8;275;59
201612051600;1.2;91.6;2.2;249;0
201612051700;-0.2;96.0;2.1;265;0
201612051800;-0.9;96.8;1.9;264;0
201612051900;-1.2;98.5;1.7;243;0
201612052000;-1.2;98.8;1.5;280;0
201612052100;-1.2;98.6;1.4;225;0
201612052200;-1.9;100.0;1.7;252;0
201612052300;-2.3;100.0;1.8;245;0
201612060000;-2.4;99.5;1.6;232;0
201612060100;-3.0;99.9;1.7;262;0
201612060200;-2.8;96.3;1.7;274;0
201612060300;-3.9;99.9;1.6;261;0
201612060400;-3.2;100.0;1.8;274;0
201612060500;-3.5;100.0;0.9;164;0
201612060600;-3.9;99.8;1.5;249;0
201612060700;-3.8;100.0;1.4;269;0
201612060800;-2.6;99.6;1.2;255;38
201612060900;-0.0;94.7;0.6;318;179
201612061000;2.3;92.1;1.3;324;252
201612061100;4.7;82.7;0.9;17;289
201612061200;6.0;77.3;0.8;40;285
201612061300;7.6;45.5;1.5;48;241
201612061400;6.2;77.1;1.4;35;163
201612061500;3.9;84.7;1.5;346;59
201612061600;1.6;91.6;2.0;36;0
201612061700;0.4;92.6;1.5;42;0
201612061800;-1.0;94.9;1.3;87;0
201612061900;-1.0;96.2;1.0;101;0
201612062000;-1.9;100.0;1.6;148;0
201612062100;-2.2;100.0;1.4;127;0
201612062200;-2.7;100.0;1.7;116;0
201612062300;-2.7;100.0;1.2;136;0
201612070000;-3.3;100.0;0.4;208;0
201612070100;-3.5;100.0;1.2;159;0
201612070200;-3.2;97.3;1.1;131;0
201612070300;-4.0;100.0;1.2;113;0
201612070400;-4.3;100.0;1.3;128;0
201612070500;-3.9;100.0;1.3;119;0
201612070600;-4.1;100.0;1.7;131;0
201612070700;-3.8;100.0;1.9;139;0
201612070800;-2.8;100.0;2.0;172;22
201612070900;-1.5;99.2;1.5;149;177
201612071000;1.3;92.5;1.0;159;250
201612071100;3.9;84.9;0.7;63;287
201612071200;4.1;40.7;1.2;4;283
201612071300;3.9;81.6;1.1;27;239
201612071400;2.3;84.2;1.8;355;145
201612071500;2.7;88.9;1.0;344;16
201612071600;1.3;96.0;1.2;329;0
201612071700;1.5;96.9;1.1;50;0
201612071800;0.5;97.1;1.1;205;0
201612071900;0.3;94.8;2.0;244;0
201612072000;0.5;91.9;2.7;252;0
201612072100;-0.2;94.8;1.9;225;0
201612072200;-1.2;91.7;1.7;224;0
201612072300;-0.9;90.3;1.7;205;0
201612080000;-1.1;87.2;1.6;199;0
201612080100;-1.5;91.3;1.9;244;0
201612080200;-1.4;86.2;1.5;229;0
201612080300;-1.5;85.3;2.3;219;0
201612080400;-1.4;79.4;1.4;244;0
201612080500;-1.1;77.6;1.9;265;0
201612080600;-2.2;78.3;2.0;250;0
201612080700;-1.7;75.1;1.5;245;0
201612080800;-1.7;76.8;1.2;214;73
201612080900;1.4;73.2;1.3;246;117
201612081000;4.2;67.9;1.3;231;249
201612081100;6.5;58.3;1.8;228;283
201612081200;8.3;56.4;1.5;239;279
201612081300;9.1;52.2;1.5;273;37
201612081400;8.9;55.8;1.3;225;118
201612081500;6.7;63.5;0.9;219;26
201612081600;4.3;70.6;1.5;260;0
201612081700;4.4;67.7;1.6;251;0
201612081800;4.6;66.8;1.6;249;0
201612081900;3.9;68.7;1.8;244;0
201612082000;3.7;67.8;1.6;222;0
201612082100;1.2;76.5;1.3;258;0
201612082200;1.2;75.5;1.9;266;0
201612082300;0.4;76.9;2.2;237;0
201612090000;-0.0;79.2;2.4;224;0
201612090100;0.4;73.9;1.7;252;0
201612090200;-0.6;78.9;2.2;265;0
201612090300;0.3;73.5;1.4;269;0
201612090400;-1.5;78.9;1.9;253;0
201612090500;-1.2;81.5;1.8;250;0
201612090600;-1.0;81.4;2.0;248;0
201612090700;-0.7;80.8;1.9;246;0
201612090800;-0.0;81.1;1.3;262;9
201612090900;4.3;69.0;1.3;235;19
201612091000;6.3;67.9;2.0;219;226
201612091100;9.0;60.1;1.6;225;36
201612091200;10.0;60.4;2.1;317;201
201612091300;10.8;58.0;1.7;289;145
201612091400;9.6;61.0;1.6;235;25
201612091500;8.6;65.7;1.2;258;6
201612091600;6.5;77.6;2.2;226;0
201612091700;6.5;75.7;1.3;215;0
201612091800;5.8;78.2;1.2;228;0
201612091900;5.1;79.8;1.8;170;0
201612092000;4.0;82.8;1.5;180;0
201612092100;2.9;86.5;1.3;202;0
201612092200;1.9;85.0;1.4;188;0
201612092300;1.2;89.5;1.2;208;0
201612100000;1.6;85.0;1.4;218;0
201612100100;1.7;86.2;0.7;234;0
201612100200;0.6;89.6;1.3;219;0
201612100300;0.4;88.5;1.4;214;0
201612100400;0.2;86.7;1.8;233;0
201612100500;-0.5;89.5;2.3;239;0
201612100600;-0.3;88.6;1.9;241;0
201612100700;-0.3;87.7;2.3;254;0
201612100800;-0.2;90.5;1.8;237;60
201612100900;2.1;83.5;1.9;224;174
201612101000;5.8;70.5;2.0;234;246
201612101100;7.7;61.2;2.1;239;283
201612101200;9.4;51.9;2.2;250;279
201612101300;10.5;48.0;2.1;240;235
201612101400;10.3;51.2;1.9;271;157
201612101500;8.1;60.6;1.3;279;55
201612101600;4.6;72.0;1.6;270;0
201612101700;2.0;81.6;1.6;250;0
201612101800;1.8;81.5;2.3;264;0
201612101900;0.6;87.1;2.2;258;0
201612102000;-0.5;87.6;2.2;233;0
201612102100;-0.3;87.1;2.0;256;0
201612102200;-0.6;89.6;1.7;239;0
201612102300;-1.3;90.1;1.7;239;0
201612110000;-0.6;88.9;2.5;234;0
201612110100;-0.9;92.3;2.5;256;0
